,or4378,or4319,or2451,or4434,or2061,or1,or4323,or2095,or3866,or2236,or2059,or4324,or470,or2060,or4359,or2064,or4500,or4354,or1602,or1036,or3583,or753,or2114,or4325,or1319,or2055,or2090,or2080,or2111,or4030,or2734,or1766
f910,-1,-0.716155235,-0.084837545,-0.375361011,-0.831355292,-0.645524058,-0.737184116,-0.913831075,0.174458484,-0.504838098,-0.79782084,-0.764530686,-0.68650436,-0.499615823,-0.661732852,-0.709922365,0.061642599,-0.613898917,-0.483530365,-0.638413064,0.040162455,-0.671505807,-0.766454037,-0.732761733,-0.552066921,-0.720724884,-0.717613785,-0.559386323,-0.48638963,0.066877256,-0.075722022,-0.420396288
f911,-0.961237257,-0.94592215,0.380583874,-0.714087118,-0.892412269,-0.468603032,-0.970783133,-0.925433919,0.614944393,-0.562098266,-0.839142619,-0.943999073,-0.496958534,-0.798871941,-0.743860056,-0.848675295,-0.99536608,-0.864782206,-0.371832679,-0.432829006,0.614944393,-0.457751209,-0.846858201,-0.92034291,-0.382432522,-0.939944293,-0.740539671,-0.748231499,-0.640321979,0.849811168,0.439481001,-0.432303768
f912,-0.951043652,-0.966373461,0.150196692,-0.668157243,-0.937028482,-0.468603032,-0.957007379,-0.938481243,0.443810979,-0.61058309,-0.853269493,-1,-0.496958534,-0.841286702,-0.924230361,-0.897629858,-0.980934858,-0.942394754,-0.397801849,-0.432829006,0.560579638,-0.457751209,-0.864901464,-0.968580509,-0.382432522,-0.900956626,-0.838179279,-0.800646428,-0.77681415,-1,0.031455777,-0.544695657
f913,-0.951496921,-0.964674388,0.653388688,-0.763524508,-0.886270772,-0.443216425,-0.973415238,-0.921177418,0.453671102,-0.537101251,-0.829960298,-1,-0.537118363,-0.787390823,-0.930843582,-0.840037134,-0.986986172,-0.915910223,-0.335974616,-0.428980778,0.576945777,-0.502450106,-0.838116313,-0.982455786,-0.34719248,-0.936516096,-0.725728737,-0.733859642,-0.619790256,-0.423445851,0.82872787,-0.399897614
f914,-0.795691146,-0.826124061,-0.489832328,-0.921049591,-0.917662678,-0.679014263,-0.872322386,-0.972735273,-0.217330059,-0.802127662,-0.819505105,-0.919988695,-0.925057418,-0.846913589,-0.955504043,-0.828729279,-0.464617542,-0.773177943,-0.859728514,-0.829462842,-0.217330059,-0.925961316,-0.873598369,-0.926169032,-0.856148489,-0.97284276,-0.912181299,-0.918848159,-0.790981881,1,-0.460855061,-0.787525712
f915,-0.927180401,-0.923554566,-1,-0.971420935,-1,-0.791359275,-0.906040089,-0.972735273,-0.695697105,-0.846099281,-0.909752552,-0.936151448,-0.975019146,-1,-0.989389755,-1,-0.09708686,-0.937229399,-0.906485669,-0.878187753,-0.723643653,-0.975320445,-0.968399592,-0.946129176,-0.904099,-0.97284276,-0.941454206,-0.972949379,-0.921618195,-1,-0.794200445,-0.92917523
f916,-0.96246168,-0.960652068,-1,-0.979996093,-0.856050078,-0.831646694,-0.97321106,-1,-0.790016163,-0.846249211,-0.842220846,-0.928126616,-0.825304328,-0.73235977,-0.976854574,-0.800378845,-0.680951605,-0.972741451,-0.836509406,-0.829629043,-0.806009167,-0.827411368,-0.77901267,-0.957063206,-0.832336732,-1,-0.89764465,-0.905415075,-0.725930977,-0.096344644,-0.865497638,-0.554238693
f917,-0.83972901,-0.818751608,0.184878743,-0.797921183,-0.852589632,-0.770132764,-0.807224876,-1,0.56398126,-1,-0.838427956,-0.900571376,-1,-0.725925904,-0.830910344,-0.591160212,-0.25232133,-0.500812971,-1,-1,0.56398126,-1,-0.886850152,-0.882119236,-1,-1,-1,-0.903141326,-0.81289507,1,0.177699798,-0.949280326
f918,-0.730073967,-0.736279041,-0.221648133,-0.775344768,-0.910236263,-0.478810548,-0.78128475,-0.967908736,0.03369862,-0.467976873,-0.737924022,-0.778552671,-0.460139943,-0.765166767,-0.846237341,-0.68494697,-0.789503822,-0.864601867,-0.429808149,-0.302863404,0.03369862,-0.509985856,-0.829271321,-0.858886269,-0.411230945,-0.989519753,-0.806600542,-0.759900823,-0.590538852,0.981185465,-0.206373858,-0.203273129
f919,-0.799920459,-0.796098841,-0.159504044,-0.794215421,-1,-0.505427439,-0.82135947,-0.954963661,0.108423978,-0.393037544,-0.853371558,-0.84312378,-0.445306241,-1,-0.870039569,-1,-0.632408716,-0.769481434,-0.389722694,-0.238694805,0.108423978,-0.532192118,-0.9315435,-0.886769895,-0.368498914,-0.985292197,-0.871268813,-0.824199407,-0.782656238,1,-0.138909974,-0.411216624
f920,-0.923915916,-0.892744745,0.002630631,-0.845321321,-0.879444427,-0.868406528,-0.915399399,-1,0.228048048,-0.848960283,-0.787258896,-0.938642643,-0.7805431,-0.674991105,-0.908996997,-0.682359376,-0.538306306,-0.795423423,-0.794619125,-0.76528684,0.262798799,-0.762231701,-0.833434226,-0.939687688,-0.789377386,-1,-0.845702527,-0.841573566,-0.651882446,0.272564565,0.06572973,-0.448319849
f921,-0.902381155,-0.877131366,0.121488976,-0.785499826,-0.946332271,-0.573514017,-0.909030461,-1,0.13974967,-1,-0.909502183,-0.925023946,-1,-0.892542222,-0.912873584,-0.45041326,-0.487294553,-0.815834722,-1,-1,0.34069932,-1,-0.936623853,-0.946043956,-1,-1,-1,-0.945748691,-0.869001264,0.426607184,0.150177657,-0.928978753
f922,-0.979580943,-0.982060688,-0.791236954,-0.980247391,-0.886270772,-0.451421747,-0.97787298,-0.921177418,-0.791236954,-0.538216984,-0.829960298,-0.991551411,-0.537118363,-0.787390823,-0.986436413,-0.840037134,-0.932431388,-0.969686857,-0.359223267,-0.428980778,-0.791236954,-0.502450106,-0.838116313,-0.995186355,-0.372665369,-0.936516096,-0.725728737,-0.733859642,-0.619790256,-0.79485891,-0.791236954,-0.399897614
f923,-0.73790835,-0.765062333,0.785217945,-0.804381423,-1,-0.394217178,-0.787995925,-0.91909778,0.785217945,-0.297847012,-0.953651751,-0.886209699,-0.377423851,-1,-0.867175963,-1,0.096378324,-0.685073323,-0.170535798,-0.304962971,0.785217945,-0.409105042,-0.962993633,-0.930283407,-0.216934167,-0.980455545,-0.748367305,-0.852298836,-0.804558002,1,0.785217945,-0.524311139
f924,-0.863149234,-0.697577759,0.173382056,-0.812524709,-0.773331098,-0.82779987,-0.810216794,-0.942141896,0.173382056,-0.964908467,-0.724291063,-0.846844248,-0.856710275,-0.62307616,-0.882809244,-0.732459548,-0.496212243,-0.788056544,-0.758542146,-0.726093594,0.173382056,-0.741748204,-0.728146857,-0.939801904,-0.724984049,-0.89271335,-0.758987872,-0.662446498,-0.511397095,0.979741642,0.173382056,-0.38018859
f925,-0.798941799,-0.798941799,-0.714285714,-0.801587302,-0.974955059,-0.642127297,-0.865079365,-1,-0.714285714,-1,-0.95945698,-0.894179894,-1,-0.856543865,-0.843915344,-0.858939402,-0.325396825,-0.812169312,-1,-1,-0.714285714,-1,-0.96118211,-0.915343915,-1,-1,-1,-0.94904898,-0.897663786,0.568783069,-0.714285714,-0.985284399
f926,-0.841411061,-0.84458975,-1,-0.866287758,-0.975757223,-0.166916665,-0.877154037,-1,-0.140596522,-0.984684359,-0.954771447,-0.927322041,-0.853459865,-0.983313177,-0.879969941,-0.927040842,-0.374713875,-0.694327595,-0.861394431,-0.850128095,-0.191662852,-0.847682551,-0.993506865,-0.904241995,-0.857856933,-0.975841946,-0.999853444,-0.982172906,-0.9312566,0.294762937,-0.366542571,-0.433079433
f927,-0.792849735,-0.751450514,-1,-0.871261597,-0.999371577,-0.980879631,-0.838018892,-1,0.145654063,-0.999602987,-0.998827582,-0.901322981,-0.996201376,-0.999567443,-0.792793677,-0.998108747,-0.100246658,-0.712405752,-0.996407056,-0.996115009,0.131919724,-0.996051616,-0.999831684,-0.848277602,-0.996315357,-0.999564287,-1,-0.999537885,-0.998218028,0.807985537,-0.132228046,-0.995109695
f928,-0.800896861,-0.879820628,-1,-0.921076233,-0.887557637,-0.295102298,-0.910313901,-0.904789968,-0.564125561,-0.455042719,-0.82251392,-0.946188341,-0.759392082,-0.820639756,-0.904932735,-0.887505724,-0.395515695,-0.852914798,-0.752947522,-0.768128658,-0.510313901,-0.777314999,-0.943021655,-0.926457399,-0.771813852,-0.909710757,-0.855240229,-0.951225343,-0.794863734,-0.347085202,-0.598206278,-0.346826998
f929,-0.897810219,-0.080291971,-1,-1,-0.862819164,-0.140017573,-0.810218978,-0.883842784,-1,-0.335146528,-0.783465162,0.109489051,-0.706455873,-0.784020499,-0.562043796,-0.862755829,-1,-0.751824818,-0.698593443,-0.717114584,-1,-0.728322015,-0.930485835,-0.912408759,-0.721610559,-0.889846197,-0.823663299,-0.940494419,-0.786835389,-0.372262774,-1,-0.54561796
f930,-0.843575419,-0.82122905,-1,-0.977653631,-0.909108156,-0.674011888,-0.888268156,-0.988492159,-1,-0.883265789,-0.94921139,-0.932960894,-0.878880672,-0.948142804,-0.955307263,-0.941179753,0.363128492,-0.675977654,-0.773146788,-0.77140428,-1,-0.860469653,-0.955608951,-0.877094972,-0.7638801,-0.905361101,-0.934167658,-0.93699901,-0.865461551,0.463687151,-1,-0.736967244
f931,-0.76067368,-0.915159162,-1,-0.732493977,-1,-0.112342262,-0.903254564,-1,-0.768792945,-0.555941126,-1,-0.832960743,-0.246595816,-1,-0.84596254,-1,-0.900438422,-0.914153397,0.168084169,-0.270612021,-0.768792945,-0.261117957,-1,-0.917792438,-0.155001616,-1,-0.889488219,-0.696916913,-0.844051981,-0.501177202,-0.761981174,0.258624189
f932,-0.87838865,-0.930833544,-1,-0.942487966,-1,-0.112342262,-0.894350139,-1,-0.337724854,-0.636576561,-1,-0.941474538,-0.246595816,-1,-0.945021535,-1,-0.654674436,-0.812769192,0.145558566,-0.270612021,-0.391588548,-0.261117957,-1,-0.947301748,-0.178102117,-1,-0.889488219,-0.696916913,-0.844051981,1,-0.546896377,0.194477943
f933,-0.931818182,-0.856060606,-1,-0.833333333,-1,-1,-0.984848485,-1,-0.598484848,-0.839336598,-1,-0.984848485,-1,-1,-0.909090909,-1,-0.651515152,-0.856060606,-1,-1,-0.598484848,-1,-1,-0.909090909,-1,-1,-1,-1,-1,-0.393939394,-0.606060606,-1
f934,-0.667440196,-0.932615979,-0.557964569,-0.746340224,-1,-1,-0.817322161,-1,-0.628692378,-1,-1,-0.86931138,-1,-1,-0.484227351,-1,-0.70713765,-0.519952384,-1,-1,-0.628692378,-1,-1,-0.915281781,-1,-1,-1,-1,-1,-0.883622794,-0.558379199,-1
f935,-0.324151447,-0.674280711,-0.013585189,-0.02104912,-1,-1,-0.727995997,-1,0.018513885,-1,-1,-0.310232675,-1,-1,-0.624368276,-1,0.009565507,0.338628972,-0.846793236,-1,0.018513885,-1,-1,-0.71336836,-0.842883076,-1,-1,-1,-1,-0.689859061,-0.825852723,-0.924171085
f936,-0.826400407,-0.881688645,0.545716804,-0.953054265,-1,-1,-0.898959377,-1,1,-1,-1,-0.845548749,-1,-1,-0.967538688,-1,-0.91273217,-0.446614006,-1,-1,1,-1,-1,-0.954647223,-1,-1,-1,-1,-1,-0.07828486,0.678622064,0.520983889
f937,-0.822133836,-0.752669266,0.358557717,-0.887875683,-1,-0.491566739,-0.897230997,-1,0.193187537,-0.987463007,-1,-0.940539492,-0.941754358,-1,-0.811626539,-1,0.268090679,-0.619815319,-0.291817619,-0.473021752,0.315528124,-0.466162347,-1,-0.907495771,-0.274806681,-1,-1,-1,-0.996689199,-0.356647851,0.374527839,-0.852724013
f938,-0.71912841,-0.91509325,-0.563782644,-0.908792491,-1,-0.293071105,-0.888273233,-1,-0.560828308,-0.606108249,-1,-0.960848976,-0.223479019,-1,-0.793211715,-1,-0.075569591,-0.592903516,0.274571651,-0.226681678,-0.560828308,-0.216615796,-1,-0.92388331,-0.133367559,-1,-0.862053105,-0.639547614,-0.872265218,-0.176013957,-0.564211205,-0.041052181
f939,-0.843137255,-0.816993464,-0.065882353,-0.764705882,-1,-0.955971197,-0.830065359,-1,0.307189542,-0.974881637,-1,-0.921568627,-0.97611998,-1,-0.803921569,-1,-0.045751634,-0.607843137,-0.998577355,-0.998845582,0.267973856,-0.998830556,-1,-0.882352941,-0.998505171,-1,-1,-0.997146316,-0.989444048,0.019607843,-0.019346405,-0.90805862
f940,-0.821138211,-0.869918699,-0.277560976,-0.837398374,-1,-0.254693686,-0.837398374,-1,-0.170731707,-0.59316859,-1,-0.93495935,-0.311065928,-1,-0.837398374,-1,-0.382113821,-0.723577236,-0.047440293,-0.323786059,-0.170731707,-0.314984134,-1,-0.886178862,-0.21082476,-1,-0.885415211,-0.614960204,-0.888430947,-0.073170732,-0.271707317,0.045928011
f941,-0.695636259,-0.820596417,0.516993117,-0.747227085,-1,-0.682712251,-0.859229476,-1,1,-0.980243157,-1,-0.83451703,-0.730621132,-1,-0.829895742,-1,0.501108977,-0.399446316,-0.222689071,-0.627827087,1,-0.622982711,-1,-0.888012742,-0.332118,-1,-1,-1,-1,-0.026402631,0.579307677,-0.847253492
f942,-0.439674372,-0.750095999,0.086398894,-0.822133477,-1,-0.315215959,-0.808924046,-1,0.235542585,-0.594598036,-1,-0.889563014,-0.319769742,-1,-0.828738192,-1,0.575455034,-0.51954535,-0.037580947,-0.273926507,0.199907841,-0.264475586,-1,-0.860993779,-0.208358226,-1,-0.861919221,-0.559206194,-0.90476695,0.241532908,0.104523462,-0.094942397
f943,-0.843140289,-0.833412555,-0.170622243,-0.827575915,-1,-0.516143803,-0.821894034,-1,0.21302632,-0.718296613,-1,-0.917446912,-0.698749363,-1,-0.831754419,-1,-0.215767772,-0.680399721,-1,-1,0.151299426,-1,-1,-0.887003526,-1,-1,-1,-0.918447433,-0.862154501,0.25582835,-0.159634326,0.120998466
f944,-0.770766171,-0.832978942,-0.253035188,-0.790863571,-1,-0.623853669,-0.795550678,-1,-0.021514964,-0.65647969,-1,-0.914260237,-0.642209597,-1,-0.821935661,-1,-0.297619864,-0.736698905,-0.162895924,-0.429018464,-0.042138235,-0.421586294,-1,-0.844959645,-0.360050625,-1,-0.885655416,-0.66539743,-0.812895064,0.356883188,-0.237213343,0.171163311
f945,-0.776399355,-0.853824631,0.40185643,-0.812491673,-1,-0.210572034,-0.858473108,-1,0.767724171,-0.968523799,-1,-0.831529704,-0.884679068,-1,-0.851544805,-1,0.337814031,-0.413107522,-0.853141098,-0.884686639,0.767724171,-0.883546203,-1,-0.907208101,-0.871458642,-1,-0.986743128,-0.765265366,-0.983969137,0.252661031,0.450176909,0.096535546
f946,-0.830188679,-0.867924528,-0.235849057,-0.91509434,-1,-0.192738571,-0.943396226,-1,-0.216981132,-0.96781274,-1,-0.943396226,-0.882073926,-1,-0.877358491,-1,0.424528302,-0.698113208,-0.852268236,-0.882081669,-0.216981132,-0.88091547,-1,-0.91509434,-0.868554846,-1,-0.98644365,-0.759962625,-0.983606994,-0.245283019,-0.235849057,0.109033461
f947,-0.886928991,-0.91587517,-0.296246043,-0.878787879,-1,-1,-0.910447761,-1,-0.130710086,-1,-1,-0.956580733,-1,-1,-0.854364541,-1,-0.138851199,-0.735866124,-1,-1,-0.13794663,-1,-1,-0.955676165,-1,-1,-1,-1,-1,-0.347806422,-0.298055179,-1
f948,-0.80760095,-0.847980998,-0.040380048,-0.817102138,-1,-1,-0.793349169,-1,0.2304038,-1,-1,-0.895486936,-1,-1,-0.878859857,-1,-0.071258907,-0.700712589,-1,-1,0.220902613,-1,-1,-0.855106888,-1,-1,-1,-1,-1,0.978622328,-0.009501188,-1
f949,-0.820224719,-0.865168539,0.505617978,-0.775280899,-1,-1,-0.887640449,-1,0.505617978,-1,-1,-0.887640449,-1,-1,-0.752808989,-1,0.235955056,-0.303370787,-0.897182552,-1,0.505617978,-1,-1,-0.93258427,-1,-1,-1,-1,-1,0.483146067,0.505617978,-0.608421868
f950,-0.887000538,-0.864268065,-0.429117375,-0.895089984,-1,-1,-0.890749019,-1,-0.21598736,-1,-1,-0.949184071,-1,-1,-0.945576465,-1,-0.505270662,-0.791899538,-1,-1,-0.249750307,-1,-1,-0.925032882,-1,-1,-1,-1,-1,0.451191413,-0.370154503,0.913461242
f951,-0.945408819,-0.927898209,-0.660433385,-0.893997474,-1,-0.806439788,-0.94307731,-1,-0.399663167,-0.567519156,-1,-0.967212687,-0.352869056,-1,-0.970676552,-1,-0.724275436,-0.854497149,-0.552363958,-0.215216324,-0.440979849,-0.023741686,-1,-0.95696859,-0.158489685,-0.828584119,-0.638678529,-0.755021227,-0.900001781,0.370448185,-0.604666869,-0.802058408
f952,-0.910226973,-0.867752095,-0.531575107,-0.830501156,-1,-0.806439788,-0.894205836,-1,-0.097505214,-0.603489875,-1,-0.933159998,-0.460772369,-1,-0.926736821,-1,-0.402562493,-0.616487925,-0.552363958,-0.256202546,-0.217444849,-0.172304426,-1,-0.921411355,-0.28340157,-0.828584119,-0.638678529,-0.755021227,-0.900001781,0.830522626,-0.427332427,-0.802058408
f953,-0.891128181,-0.890494037,-0.653188042,-0.816538199,-1,-1,-0.898909393,-1,-0.288156839,-0.886451674,-1,-0.942469599,-0.65938292,-1,-0.933164469,-1,-0.782972548,-0.832989868,-1,-0.870619291,-0.433139513,-1,-1,-0.937248909,-1,-1,-1,-1,-1,0.6161478,-0.595289161,-1
f954,-0.92085685,-0.943136503,-0.82298083,-0.823825903,-1,-1,-0.956050082,-1,-0.382837668,-1,-1,-0.962077308,-1,-1,-0.980827116,-1,-0.988706294,-0.953425852,-1,-1,-0.592942975,-0.006128023,-1,-0.954954551,-0.034491411,-1,-1,-1,-1,0.536502915,-0.813131496,-1
f955,-0.905888573,-0.907552746,-0.703847063,-0.85254531,-1,-1,-0.907380682,-1,-0.47650039,-1,-1,-0.939355493,-1,-1,-0.954893976,-1,-0.878711968,-0.889023293,-1,-1,-0.534517619,-0.872437531,-1,-0.930478516,-1,-1,-1,-1,-1,1,-0.69374418,-1
f956,-0.915960205,-0.919831666,-0.714368919,-0.903843191,-1,-1,-0.939499282,-1,-0.571049436,-1,-1,-0.956085823,-1,-1,-0.964215313,-1,-0.908929011,-0.890709303,-1,-1,-0.610990911,-1,-1,-0.947629889,-1,-1,-1,-1,-1,0.984103386,-0.707153331,-1
f957,-0.912101715,-0.927708209,-1,-0.842715299,-1,-0.933205281,-0.934680978,-1,-0.591932428,-0.939490839,-1,-0.978386816,-0.307112982,-1,-0.990548774,-1,-0.544176064,-0.956375263,-0.748908005,-0.641854257,-0.630100017,0.519981328,-1,-0.945895672,0.257728362,-1,-0.986834571,-1,-1,0.12244843,-0.698120038,-1
f958,-0.970608063,-0.983416476,-1,-0.841445328,-1,-0.792426584,-0.985438857,-1,-0.668464339,-0.554419745,-1,-0.99325873,-0.475375608,-1,-0.99002292,-1,-0.96804638,-0.970473237,-0.524470225,-0.139966807,-0.76311177,-0.128772201,-1,-0.988809492,-0.239533042,-0.792879857,-0.591051444,-0.703994529,-0.884484195,-0.24538223,-0.858298503,-0.777925591
f959,-0.890542907,-0.795096322,-0.264623468,-0.800175131,-1,-0.994652656,-0.894570928,-1,0.186514886,-0.974350544,-1,-0.950087566,-0.950619884,-1,-0.886690018,-1,-0.680385289,-0.62206655,-0.993024474,-0.992004006,0.138879159,-0.991899926,-1,-0.879859895,-0.992846444,-1,-0.990159436,-1,-0.997921158,0.24028021,0.032924694,-0.993308148
f960,-0.970053726,-0.957407494,-0.637336019,-0.932674756,-1,-0.764621595,-0.985494214,-1,-0.511529527,-0.521894302,-1,-0.986154039,-0.477819411,-1,-0.971231728,-1,-0.831515102,-0.881852432,-0.704422712,-0.470211769,-0.543356819,-0.396750309,-1,-0.973409925,-0.531172815,-0.793989234,-0.570684455,-0.694477284,-0.916316625,0.668771653,-0.524878669,-0.773154393
f961,-0.839721287,-0.835462295,-0.286699442,-0.874264664,-1,-0.957236415,-0.878382486,-1,0.186629986,-0.991631204,-1,-0.921038914,-0.638663924,-1,-0.858316309,-1,-0.361438249,-0.589779469,-1,-0.962906204,0.098780058,-0.812116868,-1,-0.921096967,-0.945243618,-1,-1,-1,-1,0.598819616,-0.179066724,-1
f962,-0.742451815,-0.729149299,-0.553621847,-0.62680267,-1,-0.777309452,-0.769081163,-1,0.169144414,-0.540425533,-1,-0.890220673,-0.666884796,-1,-0.86875344,-1,0.139972265,-0.507060859,-0.684038071,-0.451235126,0.053484036,-0.44409214,-1,-0.919324834,-0.52476198,-0.779781594,-0.546351471,-0.673406752,-0.915253499,0.470719904,-0.458126016,-0.770272507
f963,-0.793088494,-0.757275613,-0.444106294,-0.578239584,-1,-0.984944637,-0.767470575,-1,0.276049062,-0.917503014,-1,-0.90924068,-0.906264755,-1,-0.85136738,-1,0.109470463,-0.481304047,-1,-1,0.199549857,-1,-1,-0.924422485,-1,-1,-0.990846649,-1,-0.991830257,0.904085248,-0.352797208,-0.977853788
f964,-0.674547387,-0.744956195,-0.53859162,-0.811343354,-1,-0.75556722,-0.729951541,-1,-0.225748574,-0.688245981,-1,-0.770107971,-0.790090005,-1,-0.895686984,-1,-0.375823985,-0.703800102,-0.914054741,-0.68013502,-0.225748574,-0.663010368,-1,-0.788639702,-0.735583724,-0.828851643,-0.600290201,-0.673253736,-0.890228485,-0.083472154,-0.456070137,-0.806583192
f965,-0.94769335,-0.972266666,-0.411539884,-0.934098743,-1,-1,-0.965435891,-1,-0.268089046,-0.997534498,-1,-0.982439501,-0.998624783,-1,-0.84518448,-1,-0.930967546,-0.96649677,-1,-0.998658827,-0.309031925,-1,-1,-0.959067882,-0.998680142,-0.981395191,-0.99379275,-0.966245735,-1,0.95412885,-0.350303138,-0.968057388
f966,-0.751917297,-0.78287282,-0.311267611,-0.720683875,-1,-1,-0.83144923,-1,-0.151130159,-0.998386217,-1,-0.887695666,-0.998624783,-1,-0.895719985,-1,-0.584507935,-0.836392284,-1,-0.998658827,-0.050017334,-1,-1,-0.874941417,-0.998680142,-0.981395191,-0.99379275,-0.966245735,-1,0.76401111,-0.250990412,-0.968057388
f967,-0.804443239,-0.870684758,-0.584118829,-0.64604143,-1,-1,-0.889116809,-1,-0.322479443,-0.967611449,-1,-0.924255767,-1,-1,-0.928269392,-1,-0.630494095,-0.876948479,-1,-1,-0.382622407,-1,-1,-0.897395712,-1,-1,-1,-1,-1,0.791251843,-0.524206257,-1
f968,-0.75184936,-0.79987572,-0.449839197,-0.637301305,-1,-1,-0.845178664,-1,-0.130339034,-1,-1,-0.830861831,-1,-1,-0.715555851,-1,-0.710999319,-0.741639363,-1,-1,-0.196555943,-1,-1,-0.808585565,-1,-1,-1,-1,-1,1,-0.299358553,-1
f969,-0.885949926,-0.906606944,-0.261315937,-0.795461617,-1,-1,-0.901010437,-1,-0.013234475,-1,-1,-0.914758534,-1,-1,-0.882596521,-1,-0.807535074,-0.89334069,-1,-1,-0.022902465,-1,-1,-0.862175737,-1,-1,-1,-1,-1,0.696286253,-0.114433018,-1
f970,-0.807522124,-0.806047198,-0.21102791,-0.724415702,-1,-1,-0.789596097,-1,-0.21102791,-1,-1,-0.917347402,-1,-1,-0.850124801,-1,-0.786078965,-0.847742228,-1,-1,-0.21102791,-1,-1,-0.91575902,-1,-1,-1,-1,-1,0.620660313,-0.21102791,-1
f971,-0.471858195,-0.795108973,-0.170849389,-0.834187216,-0.599991439,-0.581960835,-0.874539424,-0.925780348,0.049745779,-0.322143334,-0.58050957,-0.851243421,-0.79534032,0.427869741,-0.905621406,-0.378359161,-0.911288785,-0.948916277,-0.695570155,-0.639969029,0.049745779,-0.488309808,-1,-0.893143557,-0.340643919,-0.617624919,-0.630823406,-0.774146933,-0.546954599,0.973353096,-0.054901572,-0.73272368
