,or2063,or4337,or2051,or917,or4419,or4318,or2054,or1483,or634,or4407,or4317,or4315,or3747,or2073,or3181,or2204,or4432,or4436,or3464,or2143,or2172,or2168
f965,-0.891784005,-0.356971571,-0.960053482,-0.94414125,-1,-0.882561851,-0.923762128,-0.95702131,-0.952446509,0.171982841,-0.922053318,-0.923321594,0.957932034,-0.954107481,1,-0.897204458,-0.113128147,-0.774502884,0.864577438,-0.979943407,-0.991272152,-1
f966,-0.891784005,-0.424429405,-0.960053482,-0.94414125,-1,-0.322910762,-0.923762128,-0.95702131,-0.956790902,-0.139002838,-0.601420147,-0.529737509,0.868008917,-0.954107481,0.8495104,-0.902301758,-0.131094535,-0.144741144,0.873869788,-0.979943407,-0.992773717,-1
f967,-1,-0.540806782,-1,-1,-1,-0.327581912,-1,-1,-0.83479458,-0.432157047,-0.608288857,-0.634445714,0.747061883,-1,0.469807487,-1,-0.225419998,-0.414871834,0.639197309,-1,-0.942899565,-1
f968,-1,-0.446689071,-1,-1,-0.892098886,-0.370671482,-1,-1,-1,-0.402364184,-0.562590052,-0.530902601,0.939773249,-1,0.624466665,-1,-0.139286067,0.121729766,0.753476689,-1,-1,-1
f969,-1,-0.574572994,-1,-1,-0.993599733,-0.653601493,-1,-1,-1,-0.301413929,-0.577617045,-0.740900449,1,-1,0.844856186,0.019585252,-0.13679805,0.147023253,0.906651191,-1,-1,-1
f970,-1,-0.468969821,-1,-1,-0.920297254,-0.361924211,-1,-1,-1,-0.658554572,-0.55377808,-0.576242342,0.620660313,-1,0.620660313,-1,-0.21102791,0.028590878,0.620660313,-1,-1,-1
f971,-0.398390955,-0.848055219,-0.291389564,-0.786049894,-0.984279045,-0.163725819,-0.192639945,-0.929457429,-0.59708563,-0.616996397,-0.736056885,-0.634381165,0.973353096,-0.428360371,0.913967758,-0.145070157,0.049745779,-0.596639138,0.973353096,-0.214266816,-0.880023527,-0.42482725
f972,-0.710867032,-0.331481085,-0.784161314,-0.888376512,-0.937410381,-0.424658807,-0.754069049,-0.901856888,-0.901784188,-0.888137097,-0.555346561,-0.773529629,0.173963635,-0.674443023,0.250130867,-0.758787251,-0.157211113,-0.006991942,0.173963635,-0.872029906,0.40943529,-0.876914188
f973,-0.982234887,-0.373601098,-0.981942899,-0.990844568,-0.515631066,-0.611439477,-0.977724814,-0.99127941,-0.994305007,-0.313875979,-0.239645904,-0.700909061,0.27757224,-0.980636449,0.279424621,-0.986948249,-0.0840531,0.551420154,0.27757224,-0.983612163,-0.980223377,-0.983500776
f974,-0.983901715,-0.410115609,-0.981950325,-0.994051821,-0.69483687,-0.247520186,-0.978737814,-0.996220236,-0.998109361,-0.392234235,-0.329562821,-0.601051371,0.945166397,-0.989405093,0.935483523,-0.990947934,0.222562997,0.323584682,0.945166397,-0.986120305,-0.976688356,-0.978537742
f975,-0.974952856,-0.797228942,-0.980642567,-0.986799958,-0.98988344,-0.399164284,-0.980444928,-0.983929285,-0.988589783,-0.89223664,-0.821420717,-0.764240158,0.086870464,-0.979281752,0.19991203,-0.971252778,-0.714537057,-0.819661315,0.122498351,-0.991378883,-0.981760171,-0.982737514
f976,-0.991731227,-0.721939641,-0.993009743,-0.995551789,-0.97965412,-0.628348593,-0.99240243,-0.994519388,-0.998100756,-0.950491692,-0.859613428,-0.833163784,-0.374703289,-0.994581238,-0.269582909,-0.993323331,-0.539504917,-0.535435741,-0.321125805,-0.993169166,-0.990124771,-0.990357257
f977,-0.984067049,-0.405828386,-0.986627278,-0.996389693,-0.84367692,-0.45475805,-0.983716521,-0.997804565,-1,-0.537326857,-0.346824969,-0.547220723,-0.149307429,-0.993237119,-0.088864904,-0.995451708,-0.194819212,0.224500809,-0.136895125,-0.993521129,-0.975654392,-0.976282117
f978,-0.913077424,-0.525978082,-0.937713555,-0.97505987,-0.895292715,-0.43841917,-0.921794654,-0.988970437,-0.97755686,-0.671796037,-0.518028505,-0.625347794,-0.077621941,-0.883858035,0.007324967,-0.946648989,-0.340866504,-0.102606326,-0.051615468,-0.962711018,-0.322761443,-0.97910658
f979,-0.993745379,0.312260536,-0.992246456,-0.99696527,0.607279693,0.281848659,-0.989359828,-0.998365293,-0.99723606,0.454741379,0.225574713,0.332136015,0.656609195,-0.989553248,0.624042146,-0.996012479,0.715038314,0.013409962,0.670977011,-0.993459362,-0.993713973,-0.99617359
f980,-0.99442036,-0.020612813,-0.99046592,-0.996245129,-0.287130919,0.019275766,-0.989090304,-0.997540534,-0.997953114,-0.177270195,0.051587744,-0.024623955,-0.321225627,-0.993558937,-0.290473538,-0.993582332,-0.391420613,0.25281337,-0.335264624,-0.989791474,-0.992867213,-0.994402609
f981,-0.957353189,-0.95769362,-0.985908769,-0.98598125,-0.969293756,-0.975093825,-0.968774661,-0.98558295,-0.989676472,-0.920163767,-0.944046401,-0.979529171,-0.987717503,-0.983459409,-0.988399864,-0.988530483,-0.963834869,-0.950187649,-0.986693961,-0.981900441,-0.972031516,-0.982834221
f982,-0.996737075,-0.817945384,-0.996683446,-0.998318419,-0.811106295,-0.825169773,-0.995908709,-0.998398286,-0.998953999,-0.814574002,-0.817945384,-0.818908636,-0.816982132,-0.99644349,-0.816982132,-0.99760278,-0.817463758,-0.816982132,-0.816982132,-0.99699004,-0.996367621,-0.996969582
f983,-0.999293851,-0.946273935,-0.998836019,-0.999612642,-0.94878197,-0.949389903,-0.998683529,-0.999835062,-0.999713974,-0.954671319,-0.949852393,-0.9484534,-0.96056098,-0.998539454,-0.967090341,-0.999501546,-0.951282218,-0.958313622,-0.963697814,-0.998945845,-0.999319788,-0.999280012
f984,-0.93421422,-0.597913827,-0.954080272,-0.969239088,-0.6128525,-0.525684034,-0.955789914,-0.984752353,-0.966497031,-0.14964881,-0.665059231,-0.681255897,0.60567093,-0.933093867,0.301937834,-0.950230316,0.238547018,-0.436471328,0.477023273,-0.955891028,-0.957476613,-0.969447884
f985,-0.817887851,-0.670289855,-0.839559141,-0.939369132,-0.384057971,-0.496376812,-0.735721159,-0.958416928,-0.938605503,-1,-0.778985507,-0.666666667,0.97826087,-0.787911877,-1,-0.877494276,-1,-0.844202899,0.97826087,-0.841152803,-0.803734039,-0.907055195
f986,-0.996816803,-0.781024902,-0.99679926,-0.998726528,-0.625025725,-0.789462852,-0.994850332,-0.999076751,-0.998601796,-1,-0.802016876,-0.624408314,-0.379707759,-0.995585617,-1,-0.998115623,-1,-0.922000412,-0.379090348,-0.996572308,-0.995408169,-0.998575701
f987,-0.982776085,-0.584945112,-0.998623596,-0.99778534,-0.590172504,-0.502352326,-0.995869083,-0.99759059,-0.996228996,-1,-0.714584422,-0.686356508,0.997909043,-0.97611428,-1,-0.99725552,-1,-0.849451124,1,-0.999842749,-0.998416196,-1
f988,-0.99134482,-0.859035835,-0.997125203,-0.998956449,-0.704394824,-0.859217305,-0.992171199,-0.999674656,-0.999854225,-0.815307562,-0.811652398,-0.715236684,-0.599173616,-0.995604543,-1,-0.993250328,-0.775830317,-0.787970141,-0.600551026,-0.997680919,-1,-0.994406006
f989,-1,-0.789380006,-0.977735644,-1,-0.712844853,-0.716404628,-0.995440521,-1,-1,-0.518243845,-0.838030258,-0.794126372,-0.407297538,-1,-1,-0.99655137,-0.214476416,-0.904479383,-0.407297538,-1,-1,-0.994067819
f990,-1,-0.827566281,-0.999682549,-0.99905938,-0.900561681,-0.784897025,-0.998756771,-0.999431952,-0.998753091,-0.603864734,-0.868802441,-0.923999723,-0.706862677,-0.999975825,-1,-0.993020466,-0.656334512,-0.824422717,-0.706862677,-1,-1,-0.999794992
f991,-1,0.336716607,-1,-1,0.213891054,0.285759649,-1,-1,-1,0.132103577,0.214318293,0.253612771,0.509944863,-1,0.171744465,-1,0.426032736,-0.002326723,0.391449439,-1,-1,-1
f992,-0.987046376,-0.83642817,-0.98839594,-0.992403581,-0.849435086,-0.727442641,-0.986578887,-0.990622748,-0.996637298,-0.690807256,-0.909038371,-0.86894401,0.129534235,-0.990554537,0.078823374,-0.990055117,-0.273558985,-0.799230541,0.129534235,-0.98991136,-0.983920192,-0.985321109
f993,-0.975627275,-0.769430052,-0.970247412,-0.989999657,-0.766839378,-0.601036269,-0.976500937,-0.984148884,-0.991490252,-0.484455959,-0.857512953,-0.803108808,0.533678756,-0.985105674,0.738911917,-0.969033613,-0.038860104,-0.619170984,0.533678756,-0.984069815,-0.97330046,-0.957365491
f994,-0.997997584,-0.755143312,-0.997963442,-0.998873566,-0.665262739,-0.752464172,-0.999696051,-0.993828171,-0.99844944,-0.578479299,-0.862460191,-0.840776274,-0.157937898,-0.997123453,0.200664809,-0.999779947,0.005565287,-0.65723328,-0.182714968,-0.999880516,-0.998716413,-0.998245068
f995,-0.993490362,-0.931396198,-0.995967059,-0.995387046,-0.757768774,-0.927980198,-0.993862709,-0.995001211,-0.998635683,-0.746574803,-0.941938501,-0.921663224,-0.326228052,-0.994997401,-0.334226749,-0.997108233,-0.579453545,-0.917732196,-0.365906212,-0.993878549,-0.99053509,-0.994809872
f996,-0.998495776,-0.708748966,-0.997745254,-0.99913444,-0.611573068,-0.694018266,-0.995642028,-0.999411333,-0.999950878,-0.310909387,-0.794286628,-0.789448121,0.174754924,-0.998336646,0.296781194,-0.999064357,0.194090505,-0.63867977,0.164905766,-1,-1,-0.999808847
f997,-0.7773523,-0.749036499,-0.84045648,-0.936117142,-0.627997534,-0.697397376,-0.799681036,-0.971748342,-0.942513054,-0.322334633,-0.798796384,-0.799734267,0.069901783,-0.702508341,0.15805233,-0.863344134,0.089138798,-0.626267661,0.031118599,-0.904486194,0.734711668,-0.946482581
